,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1035260277191786496,1035260277191786496,1535660258000.0,2018-08-30 13:17:38,-0800,,"⚽️ Riviviamo i #Mondiali2018 #Russia2018 : risultati, numeri, followers e tantissime curiosità dai social network #Russia2018  ----------&gt;  https://t.co/5d50x2mn7t         #worldcup #mondiali  https://t.co/1UFa7by74o",it,"['mondiali2018', 'russia2018', 'russia2018', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,4,13,https://twitter.com/SOCIALnetbest/status/1035260277191786496,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dl37qtFX4AA_6XR.jpg'],1,https://pbs.twimg.com/media/Dl37qtFX4AA_6XR.jpg,False,0,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
196,1013458361118011393,1013458361118011393,1530462277000.0,2018-07-01 09:24:37,-0800,,"#SpagnaRussia 1-1 al 112°:  Isco crossa dalla destra, Ignashevich svetta di testa. Arriva Piqué che controlla e calcia, ribatte il muro russo -----&gt;   https://t.co/5d50x2mn7t           #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali",it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,09,https://twitter.com/SOCIALnetbest/status/1013458361118011393,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
197,1013457840084783104,1013457840084783104,1530462152000.0,2018-07-01 09:22:32,-0800,,"#SpagnaRussia 1-1 al 111°:  Interessante palla filtrante di Iniesta per Rodrigo, Granat chiude bene e salva la Russia -----&gt;   https://t.co/5d50x2mn7t          #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali",it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,09,https://twitter.com/SOCIALnetbest/status/1013457840084783104,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
198,1013455712838733824,1013455712838733824,1530461645000.0,2018-07-01 09:14:05,-0800,,#SpagnaRussia 1-1 al 105°:  Si va al 2° tempo supplementare -----&gt;   https://t.co/5d50x2mn7t         #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali,it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,09,https://twitter.com/SOCIALnetbest/status/1013455712838733824,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
199,1013450635260383232,1013450635260383232,1530460435000.0,2018-07-01 08:53:55,-0800,,#SpagnaRussia 1-1 -  pareggio dopo 90 minuti. Si va ai supplementari.  -----&gt;   https://t.co/5d50x2mn7t        #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali,it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,08,https://twitter.com/SOCIALnetbest/status/1013450635260383232,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
200,1013448957438152705,1013448957438152705,1530460035000.0,2018-07-01 08:47:15,-0800,,"#SpagnaRussia 1-1 -  87° minuto,  Contropiede della Russia, Smolov gioca male il pallone per Golovin che commette fallo in attacco  -----&gt;   https://t.co/5d50x2mn7t       #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali",it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,08,https://twitter.com/SOCIALnetbest/status/1013448957438152705,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
201,1013443656215351299,1013443656215351299,1530458771000.0,2018-07-01 08:26:11,-0800,,"#SpagnaRussia 1-1 -  67° minuto,  Primo cambio nella Spagna: esce Silva, entra Iniesta  -----&gt;   https://t.co/5d50x2mn7t      #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali",it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,08,https://twitter.com/SOCIALnetbest/status/1013443656215351299,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
202,1013433048455663616,1013433048455663616,1530456242000.0,2018-07-01 07:44:02,-0800,,"#SpagnaRussia 1-1 -  40° minuto,  la Russia pareggia su rigore  -----&gt;   https://t.co/5d50x2mn7t     #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali",it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,07,https://twitter.com/SOCIALnetbest/status/1013433048455663616,['http://bit.ly/-russia2018-'],[],0,,False,0,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
203,1013430145330434048,1013430145330434048,1530455549000.0,2018-07-01 07:32:29,-0800,,#SpagnaRussia 1-0 -  29° : Poche idee per la Russia che si affida  a lunghi lanci e permette alla Spagna di giocare sotto ritmo. Le Furie Rosse non affondano  -----&gt;   https://t.co/5d50x2mn7t    #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali,it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,07,https://twitter.com/SOCIALnetbest/status/1013430145330434048,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
204,1013426169931329539,1013426169931329539,1530454602000.0,2018-07-01 07:16:42,-0800,,#SpagnaRussia 1-0 -  segna la Spagna: autorete  -----&gt;   https://t.co/5d50x2mn7t   #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali,it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,07,https://twitter.com/SOCIALnetbest/status/1013426169931329539,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
205,1013416971768082432,1013416971768082432,1530452409000.0,2018-07-01 06:40:09,-0800,,#SpagnaRussia : le formazioni  -----&gt;   https://t.co/5d50x2mn7t             #Mondiali2018 #Russia2018 #RussiaSpagna #ESPRUS #Esp #Rus #worldcup #mondiali  https://t.co/35YpGR38YP,it,"['spagnarussia', 'mondiali2018', 'russia2018', 'russiaspagna', 'esprus', 'esp', 'rus', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,7,06,https://twitter.com/SOCIALnetbest/status/1013416971768082432,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/DhBhVKdWsAIk2M1.jpg'],1,https://pbs.twimg.com/media/DhBhVKdWsAIk2M1.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
206,1013155900792721409,1013155900792721409,1530390164000.0,2018-06-30 13:22:44,-0800,,Francia e Uruguay ai quarti: è' stata la giornata di Mbappè e Cavani  ------&gt;   https://t.co/5d50x2mn7t            #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup #FranciaArgentina  #ARG #ArgFra #FRAARG #ArgentinaFrancia  #mondiali  https://t.co/7AsSppxPw9,it,"['30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup', 'franciaargentina', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,13,https://twitter.com/SOCIALnetbest/status/1013155900792721409,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg9zm4UXUAEtBMq.jpg'],1,https://pbs.twimg.com/media/Dg9zm4UXUAEtBMq.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
207,1013149563983671296,1013149563983671296,1530388654000.0,2018-06-30 12:57:34,-0800,,"Dopo messi, anche Ronaldo lascia i #mondiali  #UruguayPortogallo 2-1  ------&gt;   https://t.co/5d50x2mn7t           #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup",it,"['mondiali', 'uruguayportogallo', '30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,12,https://twitter.com/SOCIALnetbest/status/1013149563983671296,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
208,1013146546299383808,1013146546299383808,1530387934000.0,2018-06-30 12:45:34,-0800,,"Mancano pochi minuti al termine,  #UruguayPortogallo 2-1 all'86°  ------&gt;   https://t.co/5d50x2mn7t          #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup #mondiali",it,"['uruguayportogallo', '30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,12,https://twitter.com/SOCIALnetbest/status/1013146546299383808,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
209,1013140064401059845,1013140064401059845,1530386389000.0,2018-06-30 12:19:49,-0800,,Partita ostica!  #UruguayPortogallo 1-1 al 60°  ------&gt;   https://t.co/5d50x2mn7t         #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup #mondialiTraduci  https://t.co/7w6SwIf9TE,pt,"['uruguayportogallo', '30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup', 'mondialitraduci']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,12,https://twitter.com/SOCIALnetbest/status/1013140064401059845,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg9lbpWX4AATFjF.jpg'],1,https://pbs.twimg.com/media/Dg9lbpWX4AATFjF.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
210,1013132413030031360,1013132413030031360,1530384565000.0,2018-06-30 11:49:25,-0800,,Fine primo tempo! #UruguayPortogallo 1-0  ------&gt;   https://t.co/5d50x2mn7t        #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup #mondialiTraduci  https://t.co/JcyNsqYbPv,it,"['uruguayportogallo', '30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup', 'mondialitraduci']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,11,https://twitter.com/SOCIALnetbest/status/1013132413030031360,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg9eelMX0AENu7O.jpg'],1,https://pbs.twimg.com/media/Dg9eelMX0AENu7O.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
211,1013120683889618946,1013120683889618946,1530381768000.0,2018-06-30 11:02:48,-0800,,Partiti! #UruguayPortogallo  ------&gt;   https://t.co/5d50x2mn7t        #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup #mondiali  https://t.co/1p2SW7Rioq,lt,"['uruguayportogallo', '30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,11,https://twitter.com/SOCIALnetbest/status/1013120683889618946,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg9T29dXcAAT6-Q.jpg'],1,https://pbs.twimg.com/media/Dg9T29dXcAAT6-Q.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
212,1013117521015267334,1013117521015267334,1530381014000.0,2018-06-30 10:50:14,-0800,,Mancano 10 minuti a #UruguayPortogallo  ------&gt;   https://t.co/5d50x2mn7t        #30giugno #Mondiali2018 #Russia2018 #PortogalloUruguay #URU #POR #URUPOR #worldcup #mondiali  https://t.co/aTxonVtgKG,it,"['uruguayportogallo', '30giugno', 'mondiali2018', 'russia2018', 'portogallouruguay', 'uru', 'por', 'urupor', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,10,https://twitter.com/SOCIALnetbest/status/1013117521015267334,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg9Q7-mX4AEko4t.jpg'],1,https://pbs.twimg.com/media/Dg9Q7-mX4AEko4t.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
213,1013091724325998593,1013091724325998593,1530374864000.0,2018-06-30 09:07:44,-0800,,Francia ai quarti di finale!   #FranciaArgentina ------&gt;   https://t.co/5d50x2mn7t        #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondiali  https://t.co/EFKj59KKzm,it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,09,https://twitter.com/SOCIALnetbest/status/1013091724325998593,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg85g4UXUAEwXG-.jpg'],1,https://pbs.twimg.com/media/Dg85g4UXUAEwXG-.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
214,1013082401289981960,1013082401289981960,1530372641000.0,2018-06-30 08:30:41,-0800,,Ancora Mbappè! #FranciaArgentina 4-2 al 70° ------&gt;   https://t.co/5d50x2mn7t          #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondialiTraduci il Tweet  https://t.co/MNJSe46iCH,it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondialitraduci']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,08,https://twitter.com/SOCIALnetbest/status/1013082401289981960,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg8xBauXUAEwCH1.jpg'],1,https://pbs.twimg.com/media/Dg8xBauXUAEwCH1.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
215,1013081483693707264,1013081483693707264,1530372422000.0,2018-06-30 08:27:02,-0800,,Ancora la Francia  #FranciaArgentina 3-2 ------&gt;   https://t.co/5d50x2mn7t         #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondialiTraduci il Tweet  https://t.co/rbkzU69wqk,it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondialitraduci']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,08,https://twitter.com/SOCIALnetbest/status/1013081483693707264,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg8wMVQW0AALo9x.jpg'],1,https://pbs.twimg.com/media/Dg8wMVQW0AALo9x.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
216,1013077648074072065,1013077648074072065,1530371508000.0,2018-06-30 08:11:48,-0800,,Gol dell’Argentina  #FranciaArgentina 1-2 ------&gt;   https://t.co/5d50x2mn7t        #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondiali  https://t.co/BaE9osMOj5,en,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,08,https://twitter.com/SOCIALnetbest/status/1013077648074072065,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg8svYfWsAQZ30P.jpg'],1,https://pbs.twimg.com/media/Dg8svYfWsAQZ30P.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
217,1013072079447580673,1013072079447580673,1530370180000.0,2018-06-30 07:49:40,-0800,,- Fine primo tempo #FranciaArgentina 1-1 ------&gt;   https://t.co/5d50x2mn7t       #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondiali,it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013072079447580673,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
218,1013071259834429440,1013071259834429440,1530369984000.0,2018-06-30 07:46:24,-0800,,- 42° Pareggia l'Argentina! #FranciaArgentina 1-1 ------&gt;   https://t.co/5d50x2mn7t      #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondiali  https://t.co/tRdU2FEQOI,it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013071259834429440,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg8m7B5XkAY0X9V.jpg'],1,https://pbs.twimg.com/media/Dg8m7B5XkAY0X9V.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
219,1013068042673295360,1013068042673295360,1530369217000.0,2018-06-30 07:33:37,-0800,,"- 31° Pogba serve in area Mbappe, serie di finte ma Tagliafico non abbocca e riesce a fermarlo #FranciaArgentina ------&gt;   https://t.co/5d50x2mn7t     #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondiali",it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013068042673295360,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
220,1013065198385549312,1013065198385549312,1530368539000.0,2018-06-30 07:22:19,-0800,,#FranciaArgentina 1-0 al 12° Incredibile accelerazine di Mbappè e rigore per la francia. Segna #GRIEZMANN su rigore (video gol) #30giugno #Mondiali2018 #Russia2018 #ArgFra #FRAARG #ArgentinaFrancia #Arg #Fra #worldcup  #mondiali  https://t.co/mXfDOEiqrK,it,"['franciaargentina', 'griezmann', '30giugno', 'mondiali2018', 'russia2018', 'argfra', 'fraarg', 'argentinafrancia', 'arg', 'fra', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013065198385549312,[],['https://pbs.twimg.com/media/Dg8haobW4AEhI4g.jpg'],1,https://pbs.twimg.com/media/Dg8haobW4AEhI4g.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
221,1013061973695754240,1013061973695754240,1530367770000.0,2018-06-30 07:09:30,-0800,,"- 8°, traversa di GRIEZMANN - #FranciaArgentina ------&gt;   https://t.co/5d50x2mn7t    #30giugno #Mondiali2018 #Russia2018 #FRA #ARG #ArgFra #FRAARG #ArgentinaFrancia  #worldcup #mondiali",ht,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'fra', 'arg', 'argfra', 'fraarg', 'argentinafrancia', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013061973695754240,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
222,1013061294482698240,1013061294482698240,1530367609000.0,2018-06-30 07:06:49,-0800,,"- 3°, Kante ringhia in mezzo al campo, Mascherano costretto a rifugiarsi all'indietro su Arman - #FranciaArgentina ------&gt;   https://t.co/5d50x2mn7t    #30giugno #Mondiali2018 #Russia2018 #ArgFra #FRAARG #ArgentinaFrancia #Arg #Fra #worldcup #mondiali",it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'argfra', 'fraarg', 'argentinafrancia', 'arg', 'fra', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013061294482698240,['http://bit.ly/-russia2018-'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
223,1013059657743691776,1013059657743691776,1530367218000.0,2018-06-30 07:00:18,-0800,,Partiti! ------&gt;   https://t.co/5d50x2mn7t     #30giugno #Mondiali2018 #Russia2018 #ArgFra #FRAARG #ArgentinaFrancia #Arg #Fra #worldcup #mondiali  https://t.co/ewpL1yMc0q,lt,"['30giugno', 'mondiali2018', 'russia2018', 'argfra', 'fraarg', 'argentinafrancia', 'arg', 'fra', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,07,https://twitter.com/SOCIALnetbest/status/1013059657743691776,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg8cYX6WsAQN-ht.jpg'],1,https://pbs.twimg.com/media/Dg8cYX6WsAQN-ht.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
224,1013050472704479232,1013050472704479232,1530365028000.0,2018-06-30 06:23:48,-0800,,- 40 minuti: le formazioni di #FranciaArgentina ------&gt;   https://t.co/5d50x2mn7t    #30giugno #Mondiali2018 #Russia2018 #ArgFra #FRAARG #ArgentinaFrancia #Arg #Fra #worldcup #mondiali  https://t.co/ZGw8FG2zyF,it,"['franciaargentina', '30giugno', 'mondiali2018', 'russia2018', 'argfra', 'fraarg', 'argentinafrancia', 'arg', 'fra', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,06,https://twitter.com/SOCIALnetbest/status/1013050472704479232,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg8T_YXXUAEzfDL.jpg'],1,https://pbs.twimg.com/media/Dg8T_YXXUAEzfDL.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
225,1013023566605029376,1013023566605029376,1530358614000.0,2018-06-30 04:36:54,-0800,,Pronti per gli ottavi di finale? Si parte alle 16.00 con #FranciaArgentina  ------&gt;   https://t.co/5d50x2mn7t     #29giugno #Mondiali2018 #Russia2018 #worldcup #mondiali  https://t.co/giulqaocMI,it,"['franciaargentina', '29giugno', 'mondiali2018', 'russia2018', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,6,04,https://twitter.com/SOCIALnetbest/status/1013023566605029376,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg77g00WAAAKJui.jpg'],1,https://pbs.twimg.com/media/Dg77g00WAAAKJui.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
226,1012820305193197568,1012820305193197568,1530310152000.0,2018-06-29 15:09:12,-0800,,Pronti per gli ottavi di finale? Domani si parte ------&gt;   https://t.co/5d50x2mn7t    #29giugno #Mondiali2018 #Russia2018 #worldcup #mondiali  https://t.co/Ql5G7EBVYC,it,"['29giugno', 'mondiali2018', 'russia2018', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,5,15,https://twitter.com/SOCIALnetbest/status/1012820305193197568,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg5CnMkWAAA7oW9.jpg'],1,https://pbs.twimg.com/media/Dg5CnMkWAAA7oW9.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
227,1012646380555382784,1012646380555382784,1530268685000.0,2018-06-29 03:38:05,-0800,,C'è un'Italia che è andata ai Mondiali: @Ceres lancia #Apriamoibar con le immagini dei tifosi stranieri che vivono in italia e tifano le loro Nazionali ai Mondiali ...bevendo birra Ceres ------&gt;   https://t.co/5d50x2mn7t    #29giugno #Mondiali2018 #Russia2018 #worldcup #mondiali  https://t.co/yLz4RpTMDc,it,"['apriamoibar', '29giugno', 'mondiali2018', 'russia2018', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,5,03,https://twitter.com/SOCIALnetbest/status/1012646380555382784,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg2kW2vWkAAw5JO.jpg'],1,https://pbs.twimg.com/media/Dg2kW2vWkAAw5JO.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
228,1012591498536288257,1012591498536288257,1530255600000.0,2018-06-29 00:00:00,-0800,,Oggi giornata di riposo. Domani si parte con le prime due partite degli ottavi di finale. Ecco gli 8 accoppiamenti ------&gt;   https://t.co/5d50x2mn7t   #29giugno #Mondiali2018 #Russia2018 #worldcup #mondiali  https://t.co/6h7qpvvCc3,it,"['29giugno', 'mondiali2018', 'russia2018', 'worldcup', 'mondiali']",[],3228008657,3228008657,SOCIALnetbest,SOCIALbest,5,00,https://twitter.com/SOCIALnetbest/status/1012591498536288257,['http://bit.ly/-russia2018-'],['https://pbs.twimg.com/media/Dg0gepvX4AAIGAi.jpg'],1,https://pbs.twimg.com/media/Dg0gepvX4AAIGAi.jpg,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
